brand,description,link,price,discount
WOODLAND,Boots For Men,/woodland-boots-men/p/itmfdptfsyfsz8ck?pid=SHOFDPTFPYZ48YRM&lid=LSTSHOFDPTFPYZ48YRMBYGGLD&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_578&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOFDPTFPYZ48YRM.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹2,791",35% off
Layasa,Sneakers For Women,/layasa-sneakers-women/p/itm8d3b0893b9356?pid=SHOGK2KWSQGTCTVJ&lid=LSTSHOGK2KWSQGTCTVJGLRZQH&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_579&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGK2KWSQGTCTVJ.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹599,40% off
Footox,Walking Shoes for Women | Running Shoes | Casual Shoes ...,/footox-walking-shoes-women-running-casual-gym-sport/p/itm6a12712f4b658?pid=SHOGJTCDHYUXHKYB&lid=LSTSHOGJTCDHYUXHKYBRHBQET&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_580&otracker=search&fm=organic&iid=en_cDBjm6gaUlMAYsvwuXnrCXIAvaL5vm8kV1Ue2PwJlAS1g%2FMF%2FsE7WgmNgD9wZwTakD2vAIhvBFd1ZeoKUxEbww%3D%3D&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹499,50% off
HRX by Hrithik Roshan,Running Shoes For Men,/hrx-hrithik-roshan-running-shoes-men/p/itm0ddae1b01c0b8?pid=SHOFZDPNNN5JPVGK&lid=LSTSHOFZDPNNN5JPVGKXZNHWZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_581&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOFZDPNNN5JPVGK.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹1,488",68% off
asian,"Firefly-05 Navy Sports,Gym,Jogging,Walking,Training,Sty...",/asian-firefly-05-navy-sports-gym-jogging-walking-training-stylish-running-shoes-women/p/itm42903d6853093?pid=SHOGGG7EWYV33FJH&lid=LSTSHOGGG7EWYV33FJHRZS9EO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_582&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGGG7EWYV33FJH.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹559,44% off
Bata,Oxford For Men,/bata-oxford-men/p/itm849120316be3f?pid=SHOGCWQUFWHZQGBE&lid=LSTSHOGCWQUFWHZQGBE70S3RB&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_583&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGCWQUFWHZQGBE.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹1,049",30% off
,Classic Party Wear Formal Shoes Party Wear For Men,/classic-party-wear-formal-shoes-men/p/itm6f63db902724c?pid=EOEGGHGW326SFD3P&lid=LSTEOEGGHGW326SFD3PYCHGKE&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_584&otracker=search&fm=organic&iid=en_cDBjm6gaUlMAYsvwuXnrCXIAvaL5vm8kV1Ue2PwJlARSEv0lXUEy8LUgTxjxu%2F3KhIhezDPkVOV2M0DjeHpvDg%3D%3D&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹402,59% off
Nobelite,"Stylish Comfortable Lightweight, Breathablefor walking ...",/nobelite-stylish-comfortable-lightweight-breathablefor-walking-running-sports-casuals-men/p/itm653aee8f61b3b?pid=SHOGCTGCWZRHAUZ3&lid=LSTSHOGCTGCWZRHAUZ3ZPY0FF&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_585&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGCTGCWZRHAUZ3.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹532,59% off
DUCATI,DT/MOTO/LR/08B Casuals For Men,/ducati-dt-moto-lr-08b-casuals-men/p/itm6cf7a0d18d5ab?pid=SHOGGJWQSUJH6YYC&lid=LSTSHOGGJWQSUJH6YYCM6GTZN&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_586&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGGJWQSUJH6YYC.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹1,249",62% off
Bata,Derby For Men,/bata-derby-men/p/itm99dac2148f797?pid=SHOG9MZEAEFHCCP2&lid=LSTSHOG9MZEAEFHCCP26N5ETR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_587&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOG9MZEAEFHCCP2.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹1,259",30% off
,Sneakers For Men,/sneakers-for-men/p/itm27260479e673e?pid=EOEGJAKY3DP3CAKV&lid=LSTEOEGJAKY3DP3CAKV6QUAMS&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_588&otracker=search&fm=organic&iid=en_cDBjm6gaUlMAYsvwuXnrCXIAvaL5vm8kV1Ue2PwJlAQ%2BGsYZeJ%2BO7IWcjUABAS3%2Blpm4o3nuzsPqgAY7IsFQ9g%3D%3D&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹349,65% off
ADIDAS,RUNMAGICA M Running Shoes For Men,/adidas-runmagica-m-running-shoes-men/p/itm09b0e8c8ea33b?pid=SHOGEH44PSQVFGVJ&lid=LSTSHOGEH44PSQVFGVJHQKFME&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_589&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGEH44PSQVFGVJ.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹2,278",47% off
BIRDE,Premium Casual Shoes White Sneakers For Men,/birde-premium-casual-shoes-white-sneakers-men/p/itmc07aee6f366f4?pid=SHOGGF35CZA5QZMM&lid=LSTSHOGGF35CZA5QZMMGJYW0I&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_590&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGGF35CZA5QZMM.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹536,64% off
CAMPUS,FIRST Running Shoes For Men,/campus-first-running-shoes-men/p/itma5e9b240a2806?pid=SHOGFGMBAK2NZKQG&lid=LSTSHOGFGMBAK2NZKQGUZJUUX&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_591&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGFGMBAK2NZKQG.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹1,399",22% off
John Karsun,Oxford Oxford For Men,/john-karsun-oxford-men/p/itmf5ahcs6bbuhxs?pid=SHOF5ACRCNNQVAZE&lid=LSTSHOF5ACRCNNQVAZE8ZFVSR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_592&otracker=search&fm=organic&iid=en_cDBjm6gaUlMAYsvwuXnrCXIAvaL5vm8kV1Ue2PwJlASYDzxKg43j%2B35L%2FT8is6IN4qtrC%2B5wXca95cLLGtcETA%3D%3D&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹709,76% off
ADIDAS,ValRun M Running Shoes For Men,/adidas-valrun-m-running-shoes-men/p/itme96c38106a274?pid=SHOGEH3NN6VZH9ZB&lid=LSTSHOGEH3NN6VZH9ZBB6LMZO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_593&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGEH3NN6VZH9ZB.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹2,529",45% off
Shozie,Sneakers For Women,/shozie-sneakers-women/p/itm35005cc5f1090?pid=SHOGHNA8KUMHGQSX&lid=LSTSHOGHNA8KUMHGQSXL9CS2A&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_594&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGHNA8KUMHGQSX.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹499,50% off
CAMPUS,TYSON PRO Running Shoes For Men,/campus-tyson-pro-running-shoes-men/p/itmc7ec1c70a58d7?pid=SHOGANAAJP3NW8FG&lid=LSTSHOGANAAJP3NW8FGVBPSAY&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_595&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGANAAJP3NW8FG.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹999,23% off
,Casuals For Men,/casuals-for-men/p/itm4aa451535a211?pid=EOEGK2DVYHHQRNZP&lid=LSTEOEGK2DVYHHQRNZPFX2GZZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_596&otracker=search&fm=organic&iid=en_cDBjm6gaUlMAYsvwuXnrCXIAvaL5vm8kV1Ue2PwJlAS35dS5rdLk75ibxxyA1wLMw6jccKsXdjj389OqF%2FD93w%3D%3D&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹699,17% off
WOODLAND,Casuals For Men,/woodland-casuals-men/p/itm18b91b1629607?pid=SHOFNBGU3RCPSNDG&lid=LSTSHOFNBGU3RCPSNDGCZO1V1&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_597&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOFNBGU3RCPSNDG.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,"₹2,271",35% off
density,Running Shoes For Men,/density-running-shoes-men/p/itm7dc6e28979192?pid=SHOGHZH7NZ7HHTAV&lid=LSTSHOGHZH7NZ7HHTAVDUB6YS&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_598&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOGHZH7NZ7HHTAV.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹899,55% off
NIVIA,MARATHON Running Shoes For Men,/nivia-marathon-running-shoes-men/p/itmfaxrdweyazhtz?pid=SHOFAXPMSG3M46KZ&lid=LSTSHOFAXPMSG3M46KZATPWMK&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_599&otracker=search&fm=organic&iid=5d581599-829b-4f97-8653-d968fa01bc6a.SHOFAXPMSG3M46KZ.SEARCH&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹892,38% off
,Loafers For Men,/loafers-for-men/p/itm6a482bd9a02d3?pid=EOEGHS6VGZFNZ5TF&lid=LSTEOEGHS6VGZFNZ5TFQZ4LFR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_15_600&otracker=search&fm=organic&iid=en_cDBjm6gaUlMAYsvwuXnrCXIAvaL5vm8kV1Ue2PwJlATxP2jqTQ4awQX%2F%2FqcbPpzu15eBMk%2BG3K9ZOUmVXQrjFw%3D%3D&ppt=None&ppn=None&ssid=kb0ozav51c0000001672751118327&qH=b0a8b6f820479900,₹449,70% off
NIKE,NK Precision 6 Basketball Shoes Basketball Shoes For Me...,/nike-nk-precision-6-basketball-shoes-men/p/itmd28af730096ae?pid=SHOGFY9F2THFWWGB&lid=LSTSHOGFY9F2THFWWGBWBR2BD&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_601&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGFY9F2THFWWGB.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹4,556",20% off
aadi,MEN's Boots For Men,/aadi-men-s-boots-men/p/itmf3yyfxsnjz3hb?pid=SHOERFZ3YSWBJFG5&lid=LSTSHOERFZ3YSWBJFG5A2VJC4&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_602&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOERFZ3YSWBJFG5.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹699,30% off
BIRDE,Comfortable and Stylish Sports Shoes Running Shoes For ...,/birde-comfortable-stylish-sports-shoes-running-men/p/itm3225cac36c943?pid=SHOGFUTR2C6NVXRZ&lid=LSTSHOGFUTR2C6NVXRZVXU7GB&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_603&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGFUTR2C6NVXRZ.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹356,28% off
Footox,Walking Shoes for Women | Running Shoes | Casual Shoes ...,/footox-walking-shoes-women-running-casual-gym-sport/p/itm6a12712f4b658?pid=SHOGJTCDHYUXHKYB&lid=LSTSHOGJTCDHYUXHKYBRHBQET&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_604&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KEMreEVd4XtgvOiK2W7NwBFkD2vAIhvBFd1ZeoKUxEbww%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹499,50% off
asics,GEL-ZARACA 5 B Running Shoes For Men,/asics-gel-zaraca-5-b-running-shoes-men/p/itm42c18a6e95a0f?pid=SHOFSGF7JHHHVS6Q&lid=LSTSHOFSGF7JHHHVS6QU9EVX2&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_605&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOFSGF7JHHHVS6Q.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹2,999",40% off
aadi,Mesh |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor...,/aadi-mesh-lightweight-comfort-summer-trendy-walking-outdoor-daily-use-walking-shoes-men/p/itm143431416e9c9?pid=SHOGHHKMMZZSUFZF&lid=LSTSHOGHHKMMZZSUFZF5XOS8C&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_606&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGHHKMMZZSUFZF.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹521,47% off
CAMPUS,ARTEMIS Running Shoes For Men,/campus-artemis-running-shoes-men/p/itm0b89c220173ed?pid=SHOG88MZZ7XSBDWE&lid=LSTSHOG88MZZ7XSBDWEGMLM3C&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_607&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOG88MZZ7XSBDWE.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹1,599",15% off
Mast & Harbour,Sneakers For Men,/mast-harbour-sneakers-men/p/itmf7y69sndbjxz6?pid=SHOF7XYFHFFHVUVV&lid=LSTSHOF7XYFHFFHVUVVQ3MVEB&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_608&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KFIrSh5OsZsHlkSnp4kB1RYV3uyzJNS0AMUkQ7lFvWFyw%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹824,60% off
density,Running Shoes For Men,/density-running-shoes-men/p/itm4bab4ea53bbc3?pid=SHOG6YUJT8UUCBDV&lid=LSTSHOG6YUJT8UUCBDVDHNDXL&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_609&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOG6YUJT8UUCBDV.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹499,50% off
asian,Angel-04 Casual sneakers for ladies | sports shoes for ...,/asian-angel-04-casual-sneakers-ladies-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-lace-up-lightweight-purple-jogging-walking-gym-party-walking/p/itm22b744f8df10a?pid=SHOFZ7QJXNAGQREC&lid=LSTSHOFZ7QJXNAGQRECE0LIDO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_610&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOFZ7QJXNAGQREC.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹499,50% off
asian,"Thar-06 Grey Sports,Walking,Gym,Casual Training,Stylish...",/asian-thar-06-grey-sports-walking-gym-casual-training-stylish-running-shoes-men/p/itm9823aabceb160?pid=SHOGGSMSXD5MJWVG&lid=LSTSHOGGSMSXD5MJWVG3TN1JZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_611&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGGSMSXD5MJWVG.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹649,50% off
,Women Shoes Slip On For Women,/women-shoes-slip/p/itmc9c697842e8cc?pid=EOEGKSZ4UFTU75SP&lid=LSTEOEGKSZ4UFTU75SP2YOV2M&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_612&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KFTopwambC55V0VB%2B1HMvQPy7v9yt53L4AOOc07qqBt1g%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹375,62% off
asian,"Runway-03 White Sneakers,Sports & Outdoor,Gym,Training,...",/asian-runway-03-white-sneakers-sports-outdoor-gym-training-stylish-running-shoes-men/p/itm2e88379254fe5?pid=SHOGGYQUQAHHAY5S&lid=LSTSHOGGYQUQAHHAY5SACDX67&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_613&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGGYQUQAHHAY5S.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹1,099",45% off
FILA,DEYAS Running Shoes For Men,/fila-deyas-running-shoes-men/p/itm8fc2d3d709548?pid=SHOGYF2YYG8HT7EU&lid=LSTSHOGYF2YYG8HT7EUPAWWDN&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_614&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGYF2YYG8HT7EU.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹2,389",46% off
BIRDE,Premium Sports Shoes for Women Walking Shoes For Women,/birde-premium-sports-shoes-women-walking/p/itm745da071ea13e?pid=SHOGD8GSPMVRBGJB&lid=LSTSHOGD8GSPMVRBGJBA9OWWT&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_615&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGD8GSPMVRBGJB.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹499,50% off
,casual shoes for men for boys Casuals For Men,/casual-shoes-men-boys-casuals/p/itm58c836a424675?pid=EOEG7ZZCUHT94WFR&lid=LSTEOEG7ZZCUHT94WFRXI4UHM&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_616&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KE0wB2PzdPawfXsvUyTiVryr3HrgiPfwOQgr%2BgNJ9CgiA%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹349,65% off
Bata,NEW DUNE SLIP ON Slip On For Men,/bata-new-dune-slip-men/p/itm7a6b69b9fe81a?pid=SHOG7H5RARU9RSTH&lid=LSTSHOG7H5RARU9RSTHF89FGM&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_617&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOG7H5RARU9RSTH.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹1,494",35% off
ADIDAS,FlexPace M Running Shoes For Men,/adidas-flexpace-m-running-shoes-men/p/itm952056dc9f360?pid=SHOG9XNXG3GMSEFV&lid=LSTSHOG9XNXG3GMSEFVPGNKG5&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_618&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOG9XNXG3GMSEFV.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹1,617",50% off
CAMPUS,BULL PRO Running Shoes For Men,/campus-bull-pro-running-shoes-men/p/itm866b4afc9a269?pid=SHOGANABZCHPRP9K&lid=LSTSHOGANABZCHPRP9KW9CQNF&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_619&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGANABZCHPRP9K.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹935,28% off
,Sneakers For Men,/sneakers-for-men/p/itm27260479e673e?pid=EOEGJAKY3DP3CAKV&lid=LSTEOEGJAKY3DP3CAKV6QUAMS&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_620&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KFXDQdi4h%2BYVT%2FpGDWFMovYlpm4o3nuzsPqgAY7IsFQ9g%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹349,65% off
CAMPUS,PERIS Running Shoes For Men,/campus-peris-running-shoes-men/p/itmffesf3pmhq9mr?pid=SHOFB7HAJBATVDRY&lid=LSTSHOFB7HAJBATVDRYBQFCST&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_621&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOFB7HAJBATVDRY.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹1,535",36% off
PUMA,Match Star Perf Sneakers For Men,/puma-match-star-perf-sneakers-men/p/itm581de5aaaec5b?pid=SHOG5HF39GUZVYCZ&lid=LSTSHOG5HF39GUZVYCZF4SZBA&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_622&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOG5HF39GUZVYCZ.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹2,639",52% off
CAMPUS,BELGIUM PLUS Training & Gym Shoes For Men,/campus-belgium-plus-training-gym-shoes-men/p/itmbd4b7da712d61?pid=SHOGA38KGQZMZS4D&lid=LSTSHOGA38KGQZMZS4DIUPM0M&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_623&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGA38KGQZMZS4D.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹1,047",38% off
,Classic Party Wear Formal Shoes Party Wear For Men,/classic-party-wear-formal-shoes-men/p/itm6f63db902724c?pid=EOEGGHGW326SFD3P&lid=LSTEOEGGHGW326SFD3PYCHGKE&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_624&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KFi8mGow91U%2BDcn0BUJKXzhhIhezDPkVOV2M0DjeHpvDg%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹402,59% off
RED CHIEF,RC3429 022 Casual Shoes For Men,/red-chief-rc3429-022-casual-shoes-men/p/itmfanshmtpkznhn?pid=SHOEUB8XSUZNXJZG&lid=LSTSHOEUB8XSUZNXJZGOGLO2Y&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_625&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOEUB8XSUZNXJZG.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,"₹2,397",51% off
asian,Newton-01 Men's Lightweight Running Shoes Sneakers For ...,/asian-newton-01-men-s-lightweight-running-shoes-sneakers-men/p/itm39aa002ced321?pid=SHOGF7NBZWRYDKMH&lid=LSTSHOGF7NBZWRYDKMHUVRZKV&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_626&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGF7NBZWRYDKMH.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹559,56% off
BRUTON,2 Combo Sneaker Shoes Sneakers For Men,/bruton-2-combo-sneaker-shoes-sneakers-men/p/itm7491875db10a9?pid=SHOGHMDP7GHB5HSU&lid=LSTSHOGHMDP7GHB5HSUD2ONR1&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_627&otracker=search&fm=organic&iid=7aa8d393-18a8-4063-bc1a-3ed837c46e9c.SHOGHMDP7GHB5HSU.SEARCH&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹636,74% off
Footox,Walking Shoes for Men | Running Shoes | Casual Shoes | ...,/footox-walking-shoes-men-running-casual-gym-sport-casuals/p/itmda0c710986847?pid=SHOGHKG2PEAZAHFA&lid=LSTSHOGHKG2PEAZAHFAKIXDVT&marketplace=FLIPKART&q=shoes&store=osp&srno=s_16_628&otracker=search&fm=organic&iid=en_bSf7j9YAtcjevCvLcvF82jaGN65eMgCUO1qnSmc96KGVHOD%2FYNUxdMeZcD6ZHo70UxQdUi4lWrg5ikdeBPQxsQ%3D%3D&ppt=None&ppn=None&ssid=8aofaqd05c0000001672751119551&qH=b0a8b6f820479900,₹466,53% off
